id	study_id	run_id	organism	type	descriptor	group
SRP045999_SRR1562731	SRP045999	SRR1562731	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562732	SRP045999	SRR1562732	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562733	SRP045999	SRR1562733	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562734	SRP045999	SRR1562734	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562735	SRP045999	SRR1562735	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562736	SRP045999	SRR1562736	Homo_sapiens	Pluripotent	iPSC_fibro	SRP045999.Homo_sapiens.Pluripotent.iPSC_fibro
SRP045999_SRR1562737	SRP045999	SRR1562737	Homo_sapiens	Pluripotent	iPSC_fibro	SRP045999.Homo_sapiens.Pluripotent.iPSC_fibro
SRP045999_SRR1562738	SRP045999	SRR1562738	Homo_sapiens	Pluripotent	iPSC_fibro	SRP045999.Homo_sapiens.Pluripotent.iPSC_fibro
SRP045999_SRR1562739	SRP045999	SRR1562739	Homo_sapiens	Pluripotent	iPSC_fibro	SRP045999.Homo_sapiens.Pluripotent.iPSC_fibro
SRP045999_SRR1562740	SRP045999	SRR1562740	Homo_sapiens	Pluripotent	iPSC_fibro	SRP045999.Homo_sapiens.Pluripotent.iPSC_fibro
SRP045999_SRR1562741	SRP045999	SRR1562741	Homo_sapiens	Pluripotent	iPSC_fibro	SRP045999.Homo_sapiens.Pluripotent.iPSC_fibro
SRP045999_SRR1562742	SRP045999	SRR1562742	Homo_sapiens	Pluripotent	iPSC_fibro	SRP045999.Homo_sapiens.Pluripotent.iPSC_fibro
SRP045999_SRR1562743	SRP045999	SRR1562743	Homo_sapiens	Pluripotent	iPSC_fibro	SRP045999.Homo_sapiens.Pluripotent.iPSC_fibro
SRP045999_SRR1562744	SRP045999	SRR1562744	Homo_sapiens	Pluripotent	iPSC_fibro	SRP045999.Homo_sapiens.Pluripotent.iPSC_fibro
SRP045999_SRR1562745	SRP045999	SRR1562745	Homo_sapiens	Pluripotent	iPSC_fibro	SRP045999.Homo_sapiens.Pluripotent.iPSC_fibro
SRP045999_SRR1562746	SRP045999	SRR1562746	Homo_sapiens	Pluripotent	iPSC_fibro	SRP045999.Homo_sapiens.Pluripotent.iPSC_fibro
SRP045999_SRR1562747	SRP045999	SRR1562747	Homo_sapiens	Pluripotent	iPSC_fibro	SRP045999.Homo_sapiens.Pluripotent.iPSC_fibro
SRP045999_SRR1562748	SRP045999	SRR1562748	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562749	SRP045999	SRR1562749	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562750	SRP045999	SRR1562750	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562751	SRP045999	SRR1562751	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562752	SRP045999	SRR1562752	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562753	SRP045999	SRR1562753	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562754	SRP045999	SRR1562754	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562755	SRP045999	SRR1562755	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562756	SRP045999	SRR1562756	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562757	SRP045999	SRR1562757	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562758	SRP045999	SRR1562758	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562759	SRP045999	SRR1562759	Homo_sapiens	Pluripotent	iPSC_LCL	SRP045999.Homo_sapiens.Pluripotent.iPSC_LCL
SRP045999_SRR1562792	SRP045999	SRR1562792	Homo_sapiens	Differentiated	dermal_fibroblast	SRP045999.Homo_sapiens.Differentiated.dermal_fibroblast
SRP045999_SRR1562793	SRP045999	SRR1562793	Homo_sapiens	Differentiated	dermal_fibroblast	SRP045999.Homo_sapiens.Differentiated.dermal_fibroblast
SRP045999_SRR1562794	SRP045999	SRR1562794	Homo_sapiens	Differentiated	dermal_fibroblast	SRP045999.Homo_sapiens.Differentiated.dermal_fibroblast
SRP045999_SRR1562795	SRP045999	SRR1562795	Homo_sapiens	Differentiated	dermal_fibroblast	SRP045999.Homo_sapiens.Differentiated.dermal_fibroblast
SRP045999_SRR1562796	SRP045999	SRR1562796	Homo_sapiens	Differentiated	dermal_fibroblast	SRP045999.Homo_sapiens.Differentiated.dermal_fibroblast
SRP045999_SRR1562797	SRP045999	SRR1562797	Homo_sapiens	Differentiated	dermal_fibroblast	SRP045999.Homo_sapiens.Differentiated.dermal_fibroblast
SRP045999_SRR1562798	SRP045999	SRR1562798	Homo_sapiens	Differentiated	dermal_fibroblast	SRP045999.Homo_sapiens.Differentiated.dermal_fibroblast
SRP045999_SRR1562799	SRP045999	SRR1562799	Homo_sapiens	Differentiated	dermal_fibroblast	SRP045999.Homo_sapiens.Differentiated.dermal_fibroblast
SRP045999_SRR1562800	SRP045999	SRR1562800	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562801	SRP045999	SRR1562801	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562802	SRP045999	SRR1562802	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562803	SRP045999	SRR1562803	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562804	SRP045999	SRR1562804	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562805	SRP045999	SRR1562805	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562806	SRP045999	SRR1562806	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562807	SRP045999	SRR1562807	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562808	SRP045999	SRR1562808	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562809	SRP045999	SRR1562809	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562810	SRP045999	SRR1562810	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562811	SRP045999	SRR1562811	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562812	SRP045999	SRR1562812	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562813	SRP045999	SRR1562813	Homo_sapiens	Differentiated	LCL	SRP045999.Homo_sapiens.Differentiated.LCL
SRP045999_SRR1562760	SRP045999	SRR1562760	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562761	SRP045999	SRR1562761	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562762	SRP045999	SRR1562762	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562763	SRP045999	SRR1562763	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562764	SRP045999	SRR1562764	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562765	SRP045999	SRR1562765	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562766	SRP045999	SRR1562766	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562767	SRP045999	SRR1562767	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562768	SRP045999	SRR1562768	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562769	SRP045999	SRR1562769	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562770	SRP045999	SRR1562770	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562771	SRP045999	SRR1562771	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562772	SRP045999	SRR1562772	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562773	SRP045999	SRR1562773	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562774	SRP045999	SRR1562774	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562775	SRP045999	SRR1562775	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562776	SRP045999	SRR1562776	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562777	SRP045999	SRR1562777	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562778	SRP045999	SRR1562778	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562779	SRP045999	SRR1562779	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562780	SRP045999	SRR1562780	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562781	SRP045999	SRR1562781	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562782	SRP045999	SRR1562782	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562783	SRP045999	SRR1562783	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562784	SRP045999	SRR1562784	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562785	SRP045999	SRR1562785	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562786	SRP045999	SRR1562786	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562787	SRP045999	SRR1562787	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562788	SRP045999	SRR1562788	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562789	SRP045999	SRR1562789	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562790	SRP045999	SRR1562790	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP045999_SRR1562791	SRP045999	SRR1562791	Pan_troglodytes	Differentiated	dermal_fibroblast	SRP045999.Pan_troglodytes.Differentiated.dermal_fibroblast
SRP047225_SRR1576791	SRP047225	SRR1576791	Mus_musculus	Differentiated	cardiac_fibroblast	SRP047225.Mus_musculus.Differentiated.cardiac_fibroblast
SRP047225_SRR1576792	SRP047225	SRR1576792	Mus_musculus	Differentiated	cardiac_fibroblast	SRP047225.Mus_musculus.Differentiated.cardiac_fibroblast
SRP047225_SRR1576793	SRP047225	SRR1576793	Mus_musculus	Differentiated	cardiac_fibroblast	SRP047225.Mus_musculus.Differentiated.cardiac_fibroblast
SRP047225_SRR1576794	SRP047225	SRR1576794	Mus_musculus	Progenitor	iCPC_low	SRP047225.Mus_musculus.Progenitor.iCPC_low
SRP047225_SRR1576795	SRP047225	SRR1576795	Mus_musculus	Progenitor	iCPC_low	SRP047225.Mus_musculus.Progenitor.iCPC_low
SRP047225_SRR1576796	SRP047225	SRR1576796	Mus_musculus	Progenitor	iCPC_high	SRP047225.Mus_musculus.Progenitor.iCPC_high
SRP047225_SRR1576797	SRP047225	SRR1576797	Mus_musculus	Progenitor	iCPC_high	SRP047225.Mus_musculus.Progenitor.iCPC_high
SRP049340_SRR1633300	SRP049340	SRR1633300	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633301	SRP049340	SRR1633301	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633302	SRP049340	SRR1633302	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633303	SRP049340	SRR1633303	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633304	SRP049340	SRR1633304	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633305	SRP049340	SRR1633305	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633306	SRP049340	SRR1633306	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633307	SRP049340	SRR1633307	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633308	SRP049340	SRR1633308	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633309	SRP049340	SRR1633309	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633310	SRP049340	SRR1633310	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633311	SRP049340	SRR1633311	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633312	SRP049340	SRR1633312	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633313	SRP049340	SRR1633313	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633314	SRP049340	SRR1633314	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633315	SRP049340	SRR1633315	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633316	SRP049340	SRR1633316	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633317	SRP049340	SRR1633317	Homo_sapiens	Differentiated	hiF	SRP049340.Homo_sapiens.Differentiated.hiF
SRP049340_SRR1633318	SRP049340	SRR1633318	Homo_sapiens	Differentiated	hiF-T	SRP049340.Homo_sapiens.Differentiated.hiF-T
SRP049340_SRR1633319	SRP049340	SRR1633319	Homo_sapiens	Differentiated	hiF-T	SRP049340.Homo_sapiens.Differentiated.hiF-T
SRP049340_SRR1633320	SRP049340	SRR1633320	Homo_sapiens	Differentiated	hiF-T	SRP049340.Homo_sapiens.Differentiated.hiF-T
SRP049340_SRR1633321	SRP049340	SRR1633321	Homo_sapiens	Differentiated	hiF-T	SRP049340.Homo_sapiens.Differentiated.hiF-T
SRP049340_SRR1633322	SRP049340	SRR1633322	Homo_sapiens	Differentiated	hiF-T	SRP049340.Homo_sapiens.Differentiated.hiF-T
SRP049340_SRR1633323	SRP049340	SRR1633323	Homo_sapiens	Differentiated	hiF-T	SRP049340.Homo_sapiens.Differentiated.hiF-T
SRP049340_SRR1633324	SRP049340	SRR1633324	Homo_sapiens	Differentiated	hiF-T	SRP049340.Homo_sapiens.Differentiated.hiF-T
SRP049340_SRR1633325	SRP049340	SRR1633325	Homo_sapiens	Differentiated	hiF-T	SRP049340.Homo_sapiens.Differentiated.hiF-T
SRP049340_SRR1633326	SRP049340	SRR1633326	Homo_sapiens	Differentiated	hiF-T	SRP049340.Homo_sapiens.Differentiated.hiF-T
SRP049340_SRR1633327	SRP049340	SRR1633327	Homo_sapiens	Differentiated	hiF-T	SRP049340.Homo_sapiens.Differentiated.hiF-T
SRP049340_SRR1633328	SRP049340	SRR1633328	Homo_sapiens	Differentiated	hiF-T	SRP049340.Homo_sapiens.Differentiated.hiF-T
SRP049340_SRR1633349	SRP049340	SRR1633349	Homo_sapiens	Pluripotent	iPSC_hiF	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF
SRP049340_SRR1633350	SRP049340	SRR1633350	Homo_sapiens	Pluripotent	iPSC_hiF	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF
SRP049340_SRR1633351	SRP049340	SRR1633351	Homo_sapiens	Pluripotent	iPSC_hiF	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF
SRP049340_SRR1633352	SRP049340	SRR1633352	Homo_sapiens	Pluripotent	iPSC_hiF	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF
SRP049340_SRR1633353	SRP049340	SRR1633353	Homo_sapiens	Pluripotent	iPSC_hiF-T	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF-T
SRP049340_SRR1633354	SRP049340	SRR1633354	Homo_sapiens	Pluripotent	iPSC_hiF-T	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF-T
SRP049340_SRR1633355	SRP049340	SRR1633355	Homo_sapiens	Pluripotent	iPSC_hiF-T	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF-T
SRP049340_SRR1633356	SRP049340	SRR1633356	Homo_sapiens	Pluripotent	iPSC_hiF-T	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF-T
SRP049340_SRR1633357	SRP049340	SRR1633357	Homo_sapiens	Pluripotent	iPSC_hiF-T	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF-T
SRP049340_SRR1633358	SRP049340	SRR1633358	Homo_sapiens	Pluripotent	iPSC_hiF-T	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF-T
SRP049340_SRR1633359	SRP049340	SRR1633359	Homo_sapiens	Pluripotent	iPSC_hiF-T	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF-T
SRP049340_SRR1633360	SRP049340	SRR1633360	Homo_sapiens	Pluripotent	iPSC_hiF-T	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF-T
SRP049340_SRR1633361	SRP049340	SRR1633361	Homo_sapiens	Pluripotent	iPSC_hiF-T	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF-T
SRP049340_SRR1633362	SRP049340	SRR1633362	Homo_sapiens	Pluripotent	iPSC_hiF-T	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF-T
SRP049340_SRR1633363	SRP049340	SRR1633363	Homo_sapiens	Pluripotent	iPSC_hiF-T	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF-T
SRP049340_SRR1633364	SRP049340	SRR1633364	Homo_sapiens	Pluripotent	iPSC_hiF-T	SRP049340.Homo_sapiens.Pluripotent.iPSC_hiF-T
SRP049593_SRR1643250	SRP049593	SRR1643250	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643251	SRP049593	SRR1643251	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643252	SRP049593	SRR1643252	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643253	SRP049593	SRR1643253	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643254	SRP049593	SRR1643254	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643255	SRP049593	SRR1643255	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643256	SRP049593	SRR1643256	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643257	SRP049593	SRR1643257	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643258	SRP049593	SRR1643258	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643259	SRP049593	SRR1643259	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643260	SRP049593	SRR1643260	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643261	SRP049593	SRR1643261	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643262	SRP049593	SRR1643262	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643263	SRP049593	SRR1643263	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643264	SRP049593	SRR1643264	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643265	SRP049593	SRR1643265	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643266	SRP049593	SRR1643266	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643267	SRP049593	SRR1643267	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643268	SRP049593	SRR1643268	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643269	SRP049593	SRR1643269	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643270	SRP049593	SRR1643270	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643271	SRP049593	SRR1643271	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643272	SRP049593	SRR1643272	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643273	SRP049593	SRR1643273	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643274	SRP049593	SRR1643274	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643275	SRP049593	SRR1643275	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643276	SRP049593	SRR1643276	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643277	SRP049593	SRR1643277	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643278	SRP049593	SRR1643278	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
